key,colony_id,colony_id_event_1,colony_id_event_2,SillySource,pass_geno_QA_all,pass_geno_QA_event_1,pass_geno_QA_event_2,silly,fish_id_LOKI,location,lifestage,event,fish_no,date,sex,card,col,FL,weight,MEF,age_FW,age_SW,age_final,tag_type,tag_no,cinch,BY,release_YR,comment,genetic_sample,recapture
Tahini_69,Chilkat_adults_484,NA,Chilkat_event_2_172,KTAHI20_69,TRUE,FALSE,TRUE,KTAHI20,69,Tahini,adult,2,69,2020-08-07,M,8,4,850,NA,850,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_70,Chilkat_adults_485,NA,Chilkat_event_2_173,KTAHI20_70,TRUE,FALSE,TRUE,KTAHI20,70,Tahini,adult,2,70,2020-08-07,F,8,5,730,NA,730,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_71,Chilkat_adults_486,NA,Chilkat_event_2_174,KTAHI20_71,TRUE,FALSE,TRUE,KTAHI20,71,Tahini,adult,2,71,2020-08-07,M,8,6,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_72,Chilkat_adults_487,NA,Chilkat_event_2_175,KTAHI20_72,FALSE,FALSE,FALSE,KTAHI20,72,Tahini,adult,2,72,2020-08-07,F,8,7,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_73,Chilkat_adults_488,NA,Chilkat_event_2_176,KTAHI20_73,TRUE,FALSE,TRUE,KTAHI20,73,Tahini,adult,2,73,2020-08-07,F,8,8,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_74,Chilkat_adults_489,NA,Chilkat_event_2_177,KTAHI20_74,TRUE,FALSE,TRUE,KTAHI20,74,Tahini,adult,2,74,2020-08-07,M,8,9,695,NA,695,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_75,Chilkat_adults_490,NA,Chilkat_event_2_178,KTAHI20_75,TRUE,FALSE,TRUE,KTAHI20,75,Tahini,adult,2,75,2020-08-07,M,8,10,630,NA,630,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_76,Chilkat_adults_491,NA,Chilkat_event_2_179,KTAHI20_76,TRUE,FALSE,TRUE,KTAHI20,76,Tahini,adult,2,76,2020-08-07,F,9,1,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_77,Chilkat_adults_492,NA,Chilkat_event_2_180,KTAHI20_77,TRUE,FALSE,TRUE,KTAHI20,77,Tahini,adult,2,77,2020-08-07,F,9,2,900,NA,900,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_78,Chilkat_adults_493,NA,Chilkat_event_2_181,KTAHI20_78,TRUE,FALSE,TRUE,KTAHI20,78,Tahini,adult,2,78,2020-08-07,M,9,3,955,NA,955,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_79,Chilkat_adults_494,NA,Chilkat_event_2_182,KTAHI20_79,FALSE,FALSE,FALSE,KTAHI20,79,Tahini,adult,2,79,2020-08-07,M,9,4,720,NA,720,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_80,Chilkat_adults_495,NA,Chilkat_event_2_183,KTAHI20_80,TRUE,FALSE,TRUE,KTAHI20,80,Tahini,adult,2,80,2020-08-07,M,9,5,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_81,Chilkat_adults_496,NA,Chilkat_event_2_184,KTAHI20_81,FALSE,FALSE,FALSE,KTAHI20,81,Tahini,adult,2,81,2020-08-11,M,10,1,645,NA,645,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_82,Chilkat_adults_497,NA,Chilkat_event_2_185,KTAHI20_82,TRUE,FALSE,TRUE,KTAHI20,82,Tahini,adult,2,82,2020-08-11,F,10,2,735,NA,735,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_83,Chilkat_adults_498,NA,Chilkat_event_2_186,KTAHI20_83,TRUE,FALSE,TRUE,KTAHI20,83,Tahini,adult,2,83,2020-08-11,M,10,3,830,NA,830,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_84,Chilkat_adults_499,NA,Chilkat_event_2_187,KTAHI20_84,TRUE,FALSE,TRUE,KTAHI20,84,Tahini,adult,2,84,2020-08-11,M,10,4,840,NA,840,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_85,Chilkat_adults_500,NA,Chilkat_event_2_188,KTAHI20_85,TRUE,FALSE,TRUE,KTAHI20,85,Tahini,adult,2,85,2020-08-11,M,10,5,610,NA,610,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_86,Chilkat_adults_501,NA,Chilkat_event_2_189,KTAHI20_86,FALSE,FALSE,FALSE,KTAHI20,86,Tahini,adult,2,86,2020-08-11,M,10,6,610,NA,610,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_87,Chilkat_adults_502,NA,Chilkat_event_2_190,KTAHI20_87,TRUE,FALSE,TRUE,KTAHI20,87,Tahini,adult,2,87,2020-08-11,M,10,7,710,NA,710,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_88,Chilkat_adults_503,NA,Chilkat_event_2_191,KTAHI20_88,TRUE,FALSE,TRUE,KTAHI20,88,Tahini,adult,2,88,2020-08-11,M,10,8,815,NA,815,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_89,Chilkat_adults_504,NA,Chilkat_event_2_192,KTAHI20_89,TRUE,FALSE,TRUE,KTAHI20,89,Tahini,adult,2,89,2020-08-11,M,10,9,860,NA,860,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_90,Chilkat_adults_505,NA,Chilkat_event_2_193,KTAHI20_90,TRUE,FALSE,TRUE,KTAHI20,90,Tahini,adult,2,90,2020-08-11,M,10,10,560,NA,560,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_91,Chilkat_adults_506,NA,Chilkat_event_2_194,KTAHI20_91,TRUE,FALSE,TRUE,KTAHI20,91,Tahini,adult,2,91,2020-08-11,M,11,1,840,NA,840,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_92,Chilkat_adults_507,NA,Chilkat_event_2_195,KTAHI20_92,TRUE,FALSE,TRUE,KTAHI20,92,Tahini,adult,2,92,2020-08-11,M,11,2,610,NA,610,1,2,1.2,S,2526,NA,NA,NA,tagged FW 6.23.2020 M 665,YES,TRUE
Tahini_93,Chilkat_adults_508,NA,Chilkat_event_2_196,KTAHI20_93,TRUE,FALSE,TRUE,KTAHI20,93,Tahini,adult,2,93,2020-08-11,F,11,3,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_94,Chilkat_adults_509,NA,Chilkat_event_2_197,KTAHI20_94,TRUE,FALSE,TRUE,KTAHI20,94,Tahini,adult,2,94,2020-08-11,M,11,4,610,NA,610,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_95,Chilkat_adults_510,NA,Chilkat_event_2_198,KTAHI20_95,FALSE,FALSE,FALSE,KTAHI20,95,Tahini,adult,2,95,2020-08-11,F,11,5,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_96,Chilkat_adults_511,NA,Chilkat_event_2_199,KTAHI20_96,TRUE,FALSE,TRUE,KTAHI20,96,Tahini,adult,2,96,2020-08-11,M,11,6,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_97,Chilkat_adults_512,NA,Chilkat_event_2_200,KTAHI20_97,TRUE,FALSE,TRUE,KTAHI20,97,Tahini,adult,2,97,2020-08-11,M,11,7,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_98,Chilkat_adults_513,NA,Chilkat_event_2_201,KTAHI20_98,TRUE,FALSE,TRUE,KTAHI20,98,Tahini,adult,2,98,2020-08-11,F,11,8,695,NA,695,1,3,1.3,S,2044,NA,NA,NA,tagged GN 7.17.2020 M 680,YES,TRUE
Tahini_99,Chilkat_adults_514,NA,Chilkat_event_2_202,KTAHI20_99,TRUE,FALSE,TRUE,KTAHI20,99,Tahini,adult,2,99,2020-08-11,M,11,9,275,NA,275,1,1,1.1,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_100,Chilkat_adults_515,NA,Chilkat_event_2_203,KTAHI20_100,TRUE,FALSE,TRUE,KTAHI20,100,Tahini,adult,2,100,2020-08-11,M,11,10,525,NA,525,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_101,Chilkat_adults_516,NA,Chilkat_event_2_204,KTAHI20_101,TRUE,FALSE,TRUE,KTAHI20,101,Tahini,adult,2,101,2020-08-11,F,12,1,830,NA,830,1,3,1.3,S,1929,NA,NA,NA,tagged GN 6.23.2020 F 780,YES,TRUE
Tahini_102,Chilkat_adults_517,NA,Chilkat_event_2_205,KTAHI20_102,TRUE,FALSE,TRUE,KTAHI20,102,Tahini,adult,2,102,2020-08-11,M,12,2,850,NA,850,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_103,Chilkat_adults_518,NA,Chilkat_event_2_206,KTAHI20_103,FALSE,FALSE,FALSE,KTAHI20,103,Tahini,adult,2,103,2020-08-11,M,12,3,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_104,Chilkat_adults_519,NA,Chilkat_event_2_207,KTAHI20_104,FALSE,FALSE,FALSE,KTAHI20,104,Tahini,adult,2,104,2020-08-11,M,12,4,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_105,Chilkat_adults_520,NA,Chilkat_event_2_208,KTAHI20_105,TRUE,FALSE,TRUE,KTAHI20,105,Tahini,adult,2,105,2020-08-11,F,12,5,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_106,Chilkat_adults_521,NA,Chilkat_event_2_209,KTAHI20_106,TRUE,FALSE,TRUE,KTAHI20,106,Tahini,adult,2,106,2020-08-11,M,12,6,730,NA,730,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_107,Chilkat_adults_522,NA,Chilkat_event_2_210,KTAHI20_107,TRUE,FALSE,TRUE,KTAHI20,107,Tahini,adult,2,107,2020-08-11,F,12,7,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_108,Chilkat_adults_523,NA,Chilkat_event_2_211,KTAHI20_108,TRUE,FALSE,TRUE,KTAHI20,108,Tahini,adult,2,108,2020-08-11,M,12,8,660,NA,660,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_109,Chilkat_adults_524,NA,Chilkat_event_2_212,KTAHI20_109,TRUE,FALSE,TRUE,KTAHI20,109,Tahini,adult,2,109,2020-08-11,M,12,9,840,NA,840,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_110,Chilkat_adults_525,NA,Chilkat_event_2_213,KTAHI20_110,TRUE,FALSE,TRUE,KTAHI20,110,Tahini,adult,2,110,2020-08-11,M,12,10,560,NA,560,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_111,Chilkat_adults_526,NA,Chilkat_event_2_214,KTAHI20_111,TRUE,FALSE,TRUE,KTAHI20,111,Tahini,adult,2,111,2020-08-11,F,13,1,850,NA,850,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_112,Chilkat_adults_527,NA,Chilkat_event_2_215,KTAHI20_112,TRUE,FALSE,TRUE,KTAHI20,112,Tahini,adult,2,112,2020-08-11,M,13,2,745,NA,745,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_113,Chilkat_adults_528,NA,Chilkat_event_2_216,KTAHI20_113,TRUE,FALSE,TRUE,KTAHI20,113,Tahini,adult,2,113,2020-08-11,M,13,3,690,NA,690,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_114,Chilkat_adults_529,NA,Chilkat_event_2_217,KTAHI20_114,TRUE,FALSE,TRUE,KTAHI20,114,Tahini,adult,2,114,2020-08-11,M,13,4,690,NA,690,1,3,1.3,S,2529,NA,NA,NA,tagged FW 6.24.2020 M 710,YES,TRUE
Tahini_115,Chilkat_adults_530,NA,Chilkat_event_2_218,KTAHI20_115,TRUE,FALSE,TRUE,KTAHI20,115,Tahini,adult,2,115,2020-08-11,M,13,5,910,NA,910,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_116,Chilkat_adults_531,NA,Chilkat_event_2_219,KTAHI20_116,TRUE,FALSE,TRUE,KTAHI20,116,Tahini,adult,2,116,2020-08-11,M,13,6,685,NA,685,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_117,Chilkat_adults_532,NA,Chilkat_event_2_220,KTAHI20_117,TRUE,FALSE,TRUE,KTAHI20,117,Tahini,adult,2,117,2020-08-11,M,13,7,560,NA,560,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_118,Chilkat_adults_533,NA,Chilkat_event_2_221,KTAHI20_118,TRUE,FALSE,TRUE,KTAHI20,118,Tahini,adult,2,118,2020-08-11,M,13,8,700,NA,700,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_119,Chilkat_adults_534,NA,Chilkat_event_2_222,KTAHI20_119,TRUE,FALSE,TRUE,KTAHI20,119,Tahini,adult,2,119,2020-08-11,M,13,9,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_120,Chilkat_adults_535,NA,Chilkat_event_2_223,KTAHI20_120,TRUE,FALSE,TRUE,KTAHI20,120,Tahini,adult,2,120,2020-08-11,M,13,10,605,NA,605,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_121,Chilkat_adults_536,NA,Chilkat_event_2_224,KTAHI20_121,TRUE,FALSE,TRUE,KTAHI20,121,Tahini,adult,2,121,2020-08-11,F,14,1,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_122,Chilkat_adults_537,NA,Chilkat_event_2_225,KTAHI20_122,TRUE,FALSE,TRUE,KTAHI20,122,Tahini,adult,2,122,2020-08-11,M,14,2,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_123,Chilkat_adults_538,NA,Chilkat_event_2_226,KTAHI20_123,TRUE,FALSE,TRUE,KTAHI20,123,Tahini,adult,2,123,2020-08-11,M,14,3,680,NA,680,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_124,Chilkat_adults_539,NA,Chilkat_event_2_227,KTAHI20_124,TRUE,FALSE,TRUE,KTAHI20,124,Tahini,adult,2,124,2020-08-11,F,14,4,900,NA,900,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_125,Chilkat_adults_540,NA,Chilkat_event_2_228,KTAHI20_125,TRUE,FALSE,TRUE,KTAHI20,125,Tahini,adult,2,125,2020-08-13,M,15,1,860,NA,860,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_126,Chilkat_adults_541,NA,Chilkat_event_2_229,KTAHI20_126,TRUE,FALSE,TRUE,KTAHI20,126,Tahini,adult,2,126,2020-08-13,M,15,2,630,NA,630,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_127,Chilkat_adults_542,NA,Chilkat_event_2_230,KTAHI20_127,TRUE,FALSE,TRUE,KTAHI20,127,Tahini,adult,2,127,2020-08-13,M,15,3,620,NA,620,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_128,Chilkat_adults_543,NA,Chilkat_event_2_231,KTAHI20_128,TRUE,FALSE,TRUE,KTAHI20,128,Tahini,adult,2,128,2020-08-13,M,15,4,690,NA,690,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_129,Chilkat_adults_544,NA,Chilkat_event_2_232,KTAHI20_129,TRUE,FALSE,TRUE,KTAHI20,129,Tahini,adult,2,129,2020-08-13,F,15,5,845,NA,845,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_130,Chilkat_adults_545,NA,Chilkat_event_2_233,KTAHI20_130,TRUE,FALSE,TRUE,KTAHI20,130,Tahini,adult,2,130,2020-08-13,F,15,6,810,NA,810,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_131,Chilkat_adults_546,NA,Chilkat_event_2_234,KTAHI20_131,TRUE,FALSE,TRUE,KTAHI20,131,Tahini,adult,2,131,2020-08-13,M,15,7,755,NA,755,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_132,Chilkat_adults_547,NA,Chilkat_event_2_235,KTAHI20_132,TRUE,FALSE,TRUE,KTAHI20,132,Tahini,adult,2,132,2020-08-13,F,15,8,710,NA,710,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_133,Chilkat_adults_548,NA,Chilkat_event_2_236,KTAHI20_133,FALSE,FALSE,FALSE,KTAHI20,133,Tahini,adult,2,133,2020-08-13,M,15,9,830,NA,830,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_134,Chilkat_adults_549,NA,Chilkat_event_2_237,KTAHI20_134,TRUE,FALSE,TRUE,KTAHI20,134,Tahini,adult,2,134,2020-08-13,M,15,10,650,NA,650,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_135,Chilkat_adults_550,NA,Chilkat_event_2_238,KTAHI20_135,TRUE,FALSE,TRUE,KTAHI20,135,Tahini,adult,2,135,2020-08-13,M,16,1,730,NA,730,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_136,Chilkat_adults_551,NA,Chilkat_event_2_239,KTAHI20_136,TRUE,FALSE,TRUE,KTAHI20,136,Tahini,adult,2,136,2020-08-13,M,16,2,650,NA,650,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_137,Chilkat_adults_552,NA,Chilkat_event_2_240,KTAHI20_137,TRUE,FALSE,TRUE,KTAHI20,137,Tahini,adult,2,137,2020-08-13,M,16,3,790,NA,790,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_138,Chilkat_adults_553,NA,Chilkat_event_2_241,KTAHI20_138,TRUE,FALSE,TRUE,KTAHI20,138,Tahini,adult,2,138,2020-08-13,M,16,4,810,NA,810,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_139,Chilkat_adults_554,NA,Chilkat_event_2_242,KTAHI20_139,TRUE,FALSE,TRUE,KTAHI20,139,Tahini,adult,2,139,2020-08-13,F,16,5,710,NA,710,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_140,Chilkat_adults_555,NA,Chilkat_event_2_243,KTAHI20_140,TRUE,FALSE,TRUE,KTAHI20,140,Tahini,adult,2,140,2020-08-13,F,16,6,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_141,Chilkat_adults_556,NA,Chilkat_event_2_244,KTAHI20_141,TRUE,FALSE,TRUE,KTAHI20,141,Tahini,adult,2,141,2020-08-13,F,16,7,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_142,Chilkat_adults_557,NA,Chilkat_event_2_245,KTAHI20_142,TRUE,FALSE,TRUE,KTAHI20,142,Tahini,adult,2,142,2020-08-13,M,16,8,520,NA,520,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_143,Chilkat_adults_558,NA,Chilkat_event_2_246,KTAHI20_143,TRUE,FALSE,TRUE,KTAHI20,143,Tahini,adult,2,143,2020-08-13,M,16,9,920,NA,920,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_144,Chilkat_adults_559,NA,Chilkat_event_2_247,KTAHI20_144,TRUE,FALSE,TRUE,KTAHI20,144,Tahini,adult,2,144,2020-08-13,M,16,10,920,NA,920,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_145,Chilkat_adults_560,NA,Chilkat_event_2_248,KTAHI20_145,TRUE,FALSE,TRUE,KTAHI20,145,Tahini,adult,2,145,2020-08-13,M,17,1,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_146,Chilkat_adults_561,NA,Chilkat_event_2_249,KTAHI20_146,TRUE,FALSE,TRUE,KTAHI20,146,Tahini,adult,2,146,2020-08-13,M,17,2,680,NA,680,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_147,Chilkat_adults_562,NA,Chilkat_event_2_250,KTAHI20_147,TRUE,FALSE,TRUE,KTAHI20,147,Tahini,adult,2,147,2020-08-13,F,17,3,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_148,Chilkat_adults_563,NA,Chilkat_event_2_251,KTAHI20_148,TRUE,FALSE,TRUE,KTAHI20,148,Tahini,adult,2,148,2020-08-13,F,17,4,800,NA,800,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_149,Chilkat_adults_564,NA,Chilkat_event_2_252,KTAHI20_149,TRUE,FALSE,TRUE,KTAHI20,149,Tahini,adult,2,149,2020-08-13,M,17,5,700,NA,700,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_150,Chilkat_adults_565,NA,Chilkat_event_2_253,KTAHI20_150,TRUE,FALSE,TRUE,KTAHI20,150,Tahini,adult,2,150,2020-08-13,M,17,6,700,NA,700,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_151,Chilkat_adults_566,NA,Chilkat_event_2_254,KTAHI20_151,TRUE,FALSE,TRUE,KTAHI20,151,Tahini,adult,2,151,2020-08-13,M,17,7,840,NA,840,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_152,Chilkat_adults_567,NA,Chilkat_event_2_255,KTAHI20_152,TRUE,FALSE,TRUE,KTAHI20,152,Tahini,adult,2,152,2020-08-13,M,17,8,900,NA,900,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_153,Chilkat_adults_568,NA,Chilkat_event_2_256,KTAHI20_153,FALSE,FALSE,FALSE,KTAHI20,153,Tahini,adult,2,153,2020-08-13,M,17,9,680,NA,680,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_154,Chilkat_adults_569,NA,Chilkat_event_2_257,KTAHI20_154,TRUE,FALSE,TRUE,KTAHI20,154,Tahini,adult,2,154,2020-08-13,F,17,10,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_155,Chilkat_adults_570,NA,Chilkat_event_2_258,KTAHI20_155,TRUE,FALSE,TRUE,KTAHI20,155,Tahini,adult,2,155,2020-08-13,M,18,1,840,NA,840,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_156,Chilkat_adults_571,NA,Chilkat_event_2_259,KTAHI20_156,TRUE,FALSE,TRUE,KTAHI20,156,Tahini,adult,2,156,2020-08-13,F,18,2,880,NA,880,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_157,Chilkat_adults_572,NA,Chilkat_event_2_260,KTAHI20_157,TRUE,FALSE,TRUE,KTAHI20,157,Tahini,adult,2,157,2020-08-13,M,18,3,860,NA,860,1,3,1.3,S,2564,NA,NA,NA,tagged FW 7.10.2020 F 900,YES,TRUE
Tahini_158,Chilkat_adults_573,NA,Chilkat_event_2_261,KTAHI20_158,TRUE,FALSE,TRUE,KTAHI20,158,Tahini,adult,2,158,2020-08-13,F,18,4,770,NA,770,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_159,Chilkat_adults_574,NA,Chilkat_event_2_262,KTAHI20_159,TRUE,FALSE,TRUE,KTAHI20,159,Tahini,adult,2,159,2020-08-17,F,19,1,930,NA,930,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_160,Chilkat_adults_575,NA,Chilkat_event_2_263,KTAHI20_160,TRUE,FALSE,TRUE,KTAHI20,160,Tahini,adult,2,160,2020-08-17,F,19,2,740,NA,740,1,4,1.4,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_161,Chilkat_adults_576,NA,Chilkat_event_2_264,KTAHI20_161,TRUE,FALSE,TRUE,KTAHI20,161,Tahini,adult,2,161,2020-08-17,M,19,3,700,NA,700,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_162,Chilkat_adults_577,NA,Chilkat_event_2_265,KTAHI20_162,TRUE,FALSE,TRUE,KTAHI20,162,Tahini,adult,2,162,2020-08-17,F,19,4,890,NA,890,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_163,Chilkat_adults_578,NA,Chilkat_event_2_266,KTAHI20_163,TRUE,FALSE,TRUE,KTAHI20,163,Tahini,adult,2,163,2020-08-17,M,19,5,660,NA,660,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_164,Chilkat_adults_579,NA,Chilkat_event_2_267,KTAHI20_164,TRUE,FALSE,TRUE,KTAHI20,164,Tahini,adult,2,164,2020-08-17,M,19,6,750,NA,750,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_165,Chilkat_adults_580,NA,Chilkat_event_2_268,KTAHI20_165,TRUE,FALSE,TRUE,KTAHI20,165,Tahini,adult,2,165,2020-08-17,M,19,7,800,NA,800,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_166,Chilkat_adults_581,NA,Chilkat_event_2_269,KTAHI20_166,TRUE,FALSE,TRUE,KTAHI20,166,Tahini,adult,2,166,2020-08-17,F,19,8,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_167,Chilkat_adults_582,NA,Chilkat_event_2_270,KTAHI20_167,TRUE,FALSE,TRUE,KTAHI20,167,Tahini,adult,2,167,2020-08-17,M,19,9,630,NA,630,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_168,Chilkat_adults_583,NA,Chilkat_event_2_271,KTAHI20_168,TRUE,FALSE,TRUE,KTAHI20,168,Tahini,adult,2,168,2020-08-17,M,19,10,820,NA,820,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_169,Chilkat_adults_584,NA,Chilkat_event_2_272,KTAHI20_169,TRUE,FALSE,TRUE,KTAHI20,169,Tahini,adult,2,169,2020-08-17,F,20,1,780,NA,780,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_170,Chilkat_adults_585,NA,Chilkat_event_2_273,KTAHI20_170,TRUE,FALSE,TRUE,KTAHI20,170,Tahini,adult,2,170,2020-08-19,M,20,2,640,NA,640,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_171,Chilkat_adults_586,NA,Chilkat_event_2_274,KTAHI20_171,FALSE,FALSE,FALSE,KTAHI20,171,Tahini,adult,2,171,2020-08-19,M,20,3,665,NA,665,1,2,1.2,NA,NA,NA,NA,NA,NA,YES,FALSE
Tahini_172,Chilkat_adults_587,NA,Chilkat_event_2_275,KTAHI20_172,TRUE,FALSE,TRUE,KTAHI20,172,Tahini,adult,2,172,2020-08-19,M,20,4,850,NA,850,1,3,1.3,NA,NA,NA,NA,NA,NA,YES,FALSE
